BLCA	Labels	B:MUTA:COMP:TP53::	N:GEXP::TMPRSS2:7113:	N:GEXP::KRT5:3852:	N:GEXP::TOX3:27324:	N:GEXP::EFEMP1:2202:	N:GEXP::KRT6A:3853:	N:GEXP::C17orf28:283987:	N:GEXP::CTHRC1:115908:	N:GEXP::CD44:960:	N:GEXP::RNF128:79589:	N:GEXP::CDH11:1009:	N:GEXP::GATA3:2625:	N:GEXP::KRT14:3861:	N:GEXP::LAMB3:3914:	N:GEXP::PPFIBP2:8495:	N:GEXP::KRT6B:3854:	N:GEXP::PERP:64065:	N:GEXP::PCYT1B:9468:	N:GEXP::SLC30A2:7780:	N:MIR::hsa-miR-205-5p:Corrected:	N:GEXP::BCAS1:8537:	N:GEXP::KRT6C:286887:	N:GEXP::SPHK1:8877:	N:GEXP::ACSM3:6296:	N:GEXP::CENPF:1063:	N:GEXP::REEP6:92840:	N:GEXP::ZCCHC24:219654:	N:GEXP::ANXA6:309:	N:GEXP::C10orf116:10974:	N:GEXP::TMPRSS4:56649:	N:GEXP::ANXA8L2:244:	N:GEXP::ANXA8:653145:	N:GEXP::NEGR1:257194:	N:MIR::hsa-miR-29c-5p:Corrected:	N:GEXP::HMGCS2:3158:	N:GEXP::TCF4:6925:	N:GEXP::VSIG2:23584:	N:GEXP::COMP:1311:	N:GEXP::RAB31:11031:	N:GEXP::KLHDC7A:127707:	N:GEXP::CLCA4:22802:	N:GEXP::C3orf54:389119:	N:GEXP::MSN:4478:	N:GEXP::FER1L4:80307:	N:GEXP::PPARG:5468:	N:GEXP::AHNAK2:113146:	N:GEXP::AQP3:360:	N:GEXP::DGKA:1606:	N:GEXP::SCNN1B:6338:	N:GEXP::PLCD3:113026:	N:GEXP::RHOU:58480:	N:MIR::hsa-miR-4746-5p:Corrected:	N:GEXP::SSH3:54961:	N:GEXP::MN1:4330:	N:GEXP::SLITRK6:84189:	N:GEXP::PPAPDC3:84814:	N:GEXP::ITGB4:3691:	N:GEXP::TRAK1:22906:	N:GEXP::CAPN5:726:	N:GEXP::LOC399959:399959:	N:GEXP::BNC2:54796:	N:GEXP::KALRN:8997:	N:GEXP::CSDA:8531:	N:GEXP::SCNN1G:6340:	N:GEXP::CAPNS2:84290:	N:GEXP::PIK3C2B:5287:	N:GEXP::S100P:6286:	N:GEXP::TCP11L1:55346:	N:GEXP::SPOCD1:90853:	N:GEXP::TMEM97:27346:	N:GEXP::SCRG1:11341:	N:GEXP::CAB39L:81617:	N:METH:cg02587643:CAST:TssD504:Shore	N:GEXP::PRICKLE3:4007:	N:GEXP::PLCH2:9651:	N:GEXP::MFAP3L:9848:	N:GEXP::ANK2:287:	N:GEXP::SERPINB1:1992:	N:GEXP::DOK7:285489:	N:GEXP::OLFML3:56944:	N:METH:cg14419581:PTRF:TssD17291:Island	N:MIR::hsa-miR-125b-5p:Corrected:	N:GEXP::JAM2:58494:	N:GEXP::C20orf151:140893:	N:GEXP::ADORA2B:136:	N:GEXP::KSR2:283455:	N:GEXP::SPINK1:6690:	N:GEXP::CDKAL1:54901:	N:GEXP::CPXM2:119587:	N:GEXP::SFRP4:6424:	N:GEXP::KATNAL1:84056:	N:MIR::hsa-miR-106b-5p:Corrected:	N:GEXP::ANXA10:11199:	N:GEXP::ACOX1:51:	N:GEXP::GPSM2:29899:	N:GEXP::SLC5A7:60482:	N:GEXP::PHLDB2:90102:	N:GEXP::CCDC80:151887:	N:METH:cg17166103:BCAT2:TssD11910:Island	N:MIR::hsa-miR-19b-1-5p:Corrected:	N:GEXP::MCC:4163:	N:GEXP::ZYX:7791:	N:GEXP::LGI2:55203:	N:GEXP::RRAS:6237:	N:GEXP::SIX1:6495:	N:GEXP::UPK3A:7380:	N:GEXP::ZBTB8B:728116:	N:METH:cg27335600:CACNA1D:TssD173:Island	B:MUTA:COMP:FGFR3::	N:METH:cg24720571:NRN1:TssU50:Island	I:CNVR::SYN2:6854:	N:METH:cg01462053:ARRDC2:TssD248:Island	N:GEXP::PDE7B:27115:	I:CNVR::FGD3:89846:	N:METH:cg02337825:BTNL9:TssU80:Shore	N:METH:cg27635394:HIST1H2BB:TssD66:Shore
TCGA-XF-AAMT	BLCA_1	1	384.19	213520.0	1.261	3269.4	134780.0	259.77	3514.5	15818.0	52.123000000000005	2081.6	1144.6	113720.0	41536.0	190.42	10452.0	18874.0	154.27	2.9424	14078.0	13.030999999999999	8353.5	1727.2	18.441	1415.3	207.23	619.59	3618.8	696.28	345.1	2084.1	5689.8	118.96	13.612	135.77	1125.3	414.04	1229.1	5532.2	0.0	44.136	87.852	13092.0	435.06	263.56	13261.0	2891.6	1119.4	21.438000000000002	1224.9	335.44	1.2154	2079.9	238.34	535.52	163.09	18838.0	933.16	558.64	260.61	261.88	140.81	6327.0	33.207	64.733	543.09	1829.8	375.37	415.3	573.69	25.641	494.32	0.027573	395.96	312.74	69.777	81.126	3414.0	42.035	809.16	0.41193	546.93	43.295	7.5662	296.34	1.261	2.5221	295.08	754.1	3115.2	403.95	126.64	0.0	1070.6	545.33	0.0	1335.9	4156.4	0.038452999999999994	10.452	900.8	9649.9	94.57799999999999	2011.8	324.51	23.96	21.438000000000002	0.058838	0	0.042839	-1	0.028669999999999998	84.069	0	0.013474000000000002	0.031246
TCGA-XF-AAMW	BLCA_1	1	124.73	91956.0	14.905	2641.3	153080.0	141.99	1226.9	45090.0	4089.4	449.5	548.34	18345.0	44963.0	179.64	37351.0	25290.0	3.9223	0.0	36427.0	393.8	9793.3	1621.0	5.6325	2411.4	167.88	192.19	2091.4	486.03	1368.1	3194.3	8612.2	7.8447	15.675999999999998	40.792	1183.0	243.97	160.03	1583.1	42.361000000000004	895.86	149.05	22964.0	328.69	356.93	10142.0	4016.5	2002.0	63.542	1493.6	178.07	3.9191	1634.8	2570.7	9337.5	14.12	75846.0	1566.6	262.8	152.19	29.025	94.921	4753.1	266.72	61.973	301.24	1951.8	219.02	917.04	400.03	0.0	298.1	0.028350999999999998	196.9	1947.8	71.38600000000001	18.043	3722.3	40.008	207.88	0.13618	440.06	25.886999999999997	18.043	314.57	0.0	119.24	265.94	18.827	17.258	973.52	213.87	65.111	1154.9	891.14	3.9223	1431.7	271.43	0.067826	18.476	1763.5	5238.7	10.982000000000001	1899.2	120.02	2.3534	1.5689	0.10037	0	0.29916	-1	0.20553000000000002	32.163000000000004	-1	0.012175	0.034238
TCGA-XF-AAMX	BLCA_3	1	2755.6	59.25899999999999	1265.1	370.37	98.413	3339.7	605.82	2768.8	1132.3	1069.8	7130.7	93.65100000000001	136.51	3327.5	8.9947	10277.0	6.8783	634.92	19033.0	1502.7	5.8201	217.61	96.053	1503.2	1963.0	126.98	765.08	5066.8	8073.0	2228.6	5898.9	42.328	76.414	11197.0	330.16	7594.2	1351.8	513.23	2629.1	6.8783	65.609	1518.0	12372.0	2910.1	139.15	41.27	2733.3	6707.9	296.82	1172.5	15.174000000000001	9302.6	64.021	7054.5	42.328	13174.0	8943.9	6718.5	75.132	59.788000000000004	65.079	2501.6	4238.6	553.97	2118.5	11108.0	40.211999999999996	28.041999999999998	2635.4	0.5291	1470.4	0.047800999999999996	514.29	93.12200000000001	260.85	14.286	236.51	257.67	279.89	0.018282	522.43	30.688000000000002	586.77	209.0	262.43	6217.5	291.53	252.91	1159.3	26.984	375.57	51.852	3971.9	641.07	346.56	1078.3	1049.7	0.5164300000000001	9.7549	241.8	4745.0	31.746	203.18	33.333	448.15	216.4	0.897	0	0.21094000000000002	1	0.8117800000000001	29.63	1	0.022878	0.07208200000000001
TCGA-XF-AAMY	BLCA_5	0	7073.2	462.6	1914.1	676.45	26.541999999999998	3632.5	1585.7	1041.2	737.88	1437.8	6166.9	2556.4	959.32	2496.5	1.5167	12770.0	6.8252	1431.0	8866.4	1563.7	2.2751	377.39	1052.6	2081.7	1257.3	519.47	1608.5	32681.0	1170.9	1594.8	7368.5	67.493	32.848	20940.0	546.01	3264.0	6997.3	1964.9	898.65	0.0	136.5	3166.9	4948.3	5276.6	930.5	65.219	3665.1	2824.9	1016.2	4137.6	2.0152	4329.4	219.16	497.48	44.743	7774.6	11037.0	4511.4	99.344	223.71	564.97	5347.2	629.43	571.8	3598.4	33219.0	147.26	109.96	864.04	45.501000000000005	6651.5	0.085288	316.99	1121.6	584.69	85.694	768.97	85.694	651.43	0.086636	901.01	96.311	279.83	59.152	62.943000000000005	10183.0	762.9	389.04	5398.7	132.71	410.7	0.0	4648.4	847.83	92.51899999999999	1352.2	2495.0	0.07124	10.277999999999999	567.25	5315.3	143.33	319.27	100.1	1590.3	110.72	0.041272	0	0.33699	1	0.55166	136.5	1	0.035279000000000005	0.76372
TCGA-XF-AAMZ	BLCA_2	0	3550.5	14.419	2976.2	376.59	16.963	2987.3	167.94	3698.1	24349.0	232.4	9431.7	517.39	2211.2	2112.0	0.8482	5935.5	4.2409	926.21	7031.2	6102.6	0.0	106.44	379.37	1547.9	1843.1	344.36	921.97	40367.0	6374.9	778.63	3123.8	35.623000000000005	32.173	20697.0	268.87	3637.0	77.184	360.48	2625.1	2366.4	64.461	1671.8	8162.9	5413.1	84.818	1821.0	1871.9	1377.4	2588.6	3040.7	18.335	4630.2	29.686	1637.0	10.177999999999999	12709.0	9437.7	3554.7	63.613	31.383000000000003	220.53	3413.1	1873.6	1385.1	1970.3	33176.0	76.336	2784.6	15690.0	6.7854	957.59	0.089616	582.7	363.02	390.16	60.221000000000004	625.95	221.37	119.59	0.029626999999999997	483.8	47.498000000000005	374.05	169.63	70.399	31370.0	224.77	100.08	34.775	44.953	1739.4	2264.6	7897.3	338.2	6.7854	425.79	397.8	0.6335	10.550999999999998	1233.2	2383.4	27.99	273.96	133.16	1479.2	49.152	0.10939000000000002	0	0.18824000000000002	1	0.55384	36.472	-1	0.011531999999999999	0.055840999999999995
TCGA-XF-AAN0	BLCA_1	1	474.83	1156.1	14.488	8457.4	1487.1	1446.9	424.48	14646.0	56.501000000000005	629.12	1738.5	245.56	671.86	593.99	384.64	47382.0	2.8975	7.9681	2969.6	1771.8	88.012	447.11	103.33	2935.9	536.04	294.46	1010.9	383.09	5840.6	1973.2	6655.7	31.51	25.195	98.15299999999999	966.32	461.43	2428.8	1131.8	1065.6	270.92	23.541999999999998	2317.6	844.62	600.51	534.59	11858.0	705.54	1117.7	527.35	2573.0	4.9033	2639.3	60.485	103.95	10.866	13908.0	969.94	540.02	106.84	85.838	220.57	3904.7	198.12	22.093000000000004	1318.0	5265.5	214.05	105.76	832.37	0.0	343.72	0.064666	240.49	135.1	110.83	113.73	1428.8	16.298	446.58	0.029404000000000003	486.33	80.043	125.32	176.02	3.2597	120.25	243.39	160.09	1645.1	127.85	241.39	12.314	2195.0	1154.2	10.503	163.35	953.28	0.055312	11.542	248.1	6176.8	31.51	834.12	61.21	1183.6	1.13	0.069905	0	0.35554	0	0.018966	87.287	0	0.23369	0.18634
TCGA-XF-AAN1	BLCA_2	0	801.94	2342.1	1033.2	74.792	47.091	3078.9	61.63399999999999	7104.6	4365.0	110.11	6718.8	96.95299999999999	4144.0	2751.4	10.388	8674.5	19.391	116.34	10571.0	1079.0	4.1551	19.391	126.84	1103.2	1216.1	114.96	504.15	30880.0	7358.7	2176.6	9059.0	2.7701	52.178000000000004	10801.0	317.87	5218.8	15.927999999999999	552.63	976.45	2898.2	328.95	2768.7	14548.0	4330.3	106.65	9746.5	2483.4	320.64	6196.7	912.05	3.1674	8093.5	21.468000000000004	3373.3	6.2327	10504.0	4986.1	2416.2	18.006	13.85	112.88	4182.8	520.78	1335.9	1597.7	14492.0	35.319	1533.9	7000.0	0.6925	1034.6	0.024603	423.13	914.13	1102.5	2.0776	477.84	236.84	85.18	0.025274	115.53	18.698	546.4	105.26	208.45	22004.0	285.32	99.031	15.927999999999999	49.861000000000004	555.12	905.12	2096.4	379.03	19.391	695.98	103.88	0.33408000000000004	15.253	716.76	2663.4	10.388	441.83	538.78	209.14	30.471	0.042941	1	0.75644	0	0.8634700000000001	481.3	-1	0.0097701	0.89592
TCGA-XF-AAN2	BLCA_1	0	133.26	50554.0	13.882	109.67	83082.0	438.66	613.57	8663.5	769.04	251.95	1181.3	3521.8	2799.9	303.31	9679.7	31723.0	0.6941	0.6941	3693.8	163.8	5788.0	303.87	33.004	2135.0	658.68	74.961	594.13	5372.0	753.77	4154.8	8758.6	6.2467	23.331999999999997	68.714	135.35	1050.2	139.51	3747.3	872.46	6.2467	44.42100000000001	5370.1	2320.3	2044.8	719.76	7687.7	608.71	949.5	1218.8	282.49	5.4335	2327.3	16.658	108.97	4.8586	10614.0	1985.1	228.35	6.9408	33.316	124.24	5708.8	788.48	9.7172	925.21	40198.0	153.63	30.54	445.84	1.3882	581.64	0.041595	238.76	265.14	46.504	78.431	6387.6	32.622	292.9	0.39277	77.027	5.5527	102.72	288.04	1.3882	58.997	413.67	12.493	168.66	166.58	261.44	18.046	1924.6	782.34	0.0	1341.0	314.42	0.81335	30.683000000000003	501.13	3835.5	2.0822	571.92	94.395	15.27	0.0	0.12678	0	0.48368999999999995	0	0.49741	10.411	0	0.025562	0.27893
TCGA-XF-AAN3	BLCA_1	1	379.06	36568.0	0.1983	814.04	6037.5	1740.5	2510.9	12110.0	3.3703	1747.0	1378.7	192.9	21800.0	924.47	510.11	31221.0	6.5424	2.5773	15017.0	718.48	386.0	389.22	19.805999999999997	920.3	359.63	604.48	1579.9	6392.0	16415.0	1168.1	4376.1	126.49	16.695	0.1983	1464.3	239.89	1445.7	2871.1	578.31	94.766	61.657	12663.0	1765.9	929.22	3415.9	23787.0	1253.0	183.58	984.14	296.59	2.2638	2814.8	233.74	645.32	29.738000000000003	14246.0	1464.9	1681.8	133.62	224.82	119.35	10875.0	27.954	227.2	1736.9	11183.0	391.0	114.0	419.93	56.303999999999995	683.98	0.04152	404.64	672.48	47.185	50.753	2960.3	127.88	827.32	0.028623000000000003	592.54	43.418	334.65	223.04	1.5859999999999999	8.9215	173.28	560.07	3427.8	168.72	135.26	9.1197	1767.0	449.04	0.0	1209.4	5479.6	0.02907	8.7721	779.54	6617.6	58.485	1314.0	333.27	4.3616	0.2994	0.052872	0	0.34301	-1	0.33479000000000003	112.41	0	0.2531	0.22232
TCGA-XF-AAN4	BLCA_1	0	3.4883	4050.0	1.3953	5085.3	23328.0	101.86	1322.1	9843.4	18.139	1829.3	603.48	1372.3	8157.8	220.46	2761.4	2706.3	9.0697	20.93	287.14	64.186	983.01	1208.8	16.605	601.39	16.744	4967.4	13089.0	832.68	7.6744	344.65	2111.2	1200.0	8.8264	0.0	1766.5	13.255999999999998	1101.6	2771.8	6.279	0.0	94.883	15343.0	39.069	304.18	5662.3	226.74	765.34	13.953	1473.5	1956.3	0.9389799999999999	517.67	190.46	189.77	203.02	5307.9	1267.0	385.11	1762.3	959.99	695.58	9801.5	6.279	34.186	867.9	50.93	249.76	214.18	218.68	1839.0	668.37	0.088476	140.93	634.18	69.767	863.02	1679.3	33.488	2404.9	0.059488	781.7	310.46	1.3953	233.72	0.6977	6.9767	321.62	2959.5	1539.8	646.74	109.02	0.0	1182.1	470.75	17.442	5173.2	5674.1	0.068902	2.5353	936.27	12767.0	559.53	2508.8	93.488	2.7907	0.0	0.094966	0	0.059573	0	0.028010000000000004	379.53	0	0.015224000000000001	0.072121
TCGA-XF-AAN5	BLCA_1	0	256.39	233400.0	0.0	5268.7	51087.0	90.823	1338.7	22485.0	49.196000000000005	212.87	3102.2	9945.1	16303.0	320.72	2508.0	18114.0	1.8921	0.0	11198.0	113.53	2228.0	351.54	22.28	1804.2	45.411	186.38	634.82	864.28	1533.6	2566.7	12714.0	19.867	10.205	0.0	548.72	0.0	159.89	1924.3	0.9461	791.86	70.956	9527.9	349.1	268.69	2803.2	2502.4	1676.4	105.01	1691.6	301.8	2.3238	1311.3	76.632	51.088	6.6225	7077.6	1393.6	39.735	63.387	56.763999999999996	32.166	17678.0	157.99	1211.9	545.88	4702.0	274.36	567.64	413.1	2.8382	319.77	0.06477000000000001	224.22	535.48	26.49	6.6225	3228.0	44.465	127.72	0.35784	209.24	21.76	38.789	544.94	0.9461	7.5686	150.43	42.573	184.48	213.81	404.85	1290.4	1565.5	567.48	0.0	1837.3	1474.0	0.040552	21.318	2450.3	5182.6	64.333	917.69	573.32	1.8921	0.0	0.13910999999999998	0	0.29427	0	0.37990999999999997	22.706	1	0.38931	0.034787
TCGA-XF-AAN7	BLCA_6	1	10.144	10.989	36.348	58.326	1.6906	306.0	1497.9	6016.1	32.122	81.15	38.884	1.6906	71.006	397.3	0.8453	343.19	345.73	0.8453	30.371	0.8453	0.0	73.043	50.178000000000004	4915.5	15.216	1874.0	7503.0	151.29	2.5359	0.0	0.8453	5.9172	6.3215	1884.2	2742.2	1.6906	3.3812	1022.8	0.8453	0.0	55.79	2876.6	0.0	4248.5	28.741	24.514	236.69	0.0	248.52	182.59	30.096	319.53	29.586	17.752	87.912	10.144	1186.0	113.27	272.19	663.57	246.83	4162.3	0.8453	0.0	311.92	2.5359	1230.8	42.265	939.74	0.0	87.06700000000001	0.7217100000000001	136.09	1.6906	92.139	565.51	349.11	0.0	1087.1	0.48596999999999996	819.05	199.49	0.0	60.016999999999996	327.13	0.0	868.98	43.956	243.45	301.77	560.14	0.0	932.38	1302.5	523.25	535.93	3165.7	0.94319	13.193	772.61	3945.1	185.97	420.96	2109.9	3.3812	41.302	0.036697	0	0.77553	0	0.09772	382.93	-1	0.011517	0.6502
TCGA-XF-AAN8	BLCA_4	0	0.0	86.42	0.0	12564.0	8.547	198.48	10209.0	11536.0	53.181000000000004	4349.5	103.51	54.131	638.18	326.69	0.9497	788.22	5.6979999999999995	4.7483	224.02	111.11	0.9497	3813.3	31.291	110.16	64.577	1852.8	8038.0	2965.7	1.8993	73.124	367.52	624.88	10.262	0.0	2593.5	18.044	72940.0	6426.4	2.8489999999999998	0.9497	83.571	11690.0	88.319	975.31	1326.7	480.53	959.16	37.037	977.21	2073.1	1.3994	447.29	767.33	23.741999999999997	220.32	960.11	1315.3	451.09	1928.8	825.26	308.64	8836.7	3.7987	2.8489999999999998	524.22	333.33	343.78	61.728	231.74	339.98	693.26	0.041975	104.46	15.195	264.01	6612.5	1759.7	5.6979999999999995	7738.8	0.11194000000000001	1363.4	951.57	0.9497	222.22	0.0	1.8993	195.63	3555.6	48194.0	197.53	172.12	0.0	1285.8	228.14	0.0	1413.1	42015.0	0.038581	9.7957	642.92	12457.0	419.75	1560.3	70.275	3.7987	0.0	0.070462	0	0.019417	0	0.015544	251.66	0	0.011093	0.04381
TCGA-YC-A89H	BLCA_2	0	1314.3	2467.7	330.98	300.8	40056.0	1962.4	899.53	8178.7	3323.7	330.98	5761.2	69420.0	5832.6	1523.2	6047.2	22488.0	0.0	0.958	13425.0	1677.9	1794.3	552.77	1.4369999999999998	1152.0	775.0	242.37	739.55	20909.0	7582.8	3882.7	13528.0	9.1007	18.955	3.3529	195.43	3390.2	118.31	861.69	934.98	558.5	247.63	1418.8	8801.3	4068.5	4721.8	18665.0	1955.7	4358.3	4113.5	1204.2	2.1061	3780.6	39.277	1239.1	19.637999999999998	12986.0	3863.0	2419.3	28.26	65.62100000000001	32.571	5216.6	1263.6	891.39	1188.4	15686.0	75.68	595.38	3703.0	0.0	1471.9	0.039639999999999995	428.21	1761.2	668.66	11.017000000000001	910.07	159.98	217.46	0.22371	148.27	11.495999999999999	478.03	254.34	32.092	2507.5	207.88	47.419	52.688	45.504	312.13	3559.8	3387.1	411.71	3.3529	1808.2	372.17	0.6876800000000001	4.2122	855.47	4545.6	15.328	1103.1	101.55	1368.5	49.468999999999994	0.057423	0	0.12019	0	0.34734	393.73	0	0.15119000000000002	0.49927
TCGA-YC-A8S6	BLCA_2	0	694.84	17530.0	548.52	547.85	5645.6	2580.9	722.23	6868.9	2954.4	1406.4	2023.0	3106.7	8334.7	1093.0	457.66	10169.0	8.0174	85.51899999999999	2193.8	3039.9	350.09	684.38	254.62	660.76	588.61	426.93	3214.3	18258.0	4592.6	1553.4	6968.5	177.05	9.4596	8168.4	2866.2	4542.5	321.36	2019.0	656.09	492.4	257.22	12832.0	6136.0	2452.0	614.66	12428.0	2909.6	622.01	3140.8	1877.4	2.8379	5651.6	158.34	3038.6	38.083	9781.9	4076.8	2691.8	275.93	113.58	407.55	5651.6	472.36	926.67	1500.6	18238.0	159.01	1400.4	1044.7	1.3362	1074.3	0.032401	403.54	1590.1	550.53	51.445	1328.9	161.02	493.74	0.044638	230.68	207.12	266.58	346.08	17.371	14955.0	194.42	521.8	20.043	128.95	290.54	3605.1	2274.9	292.25	49.441	1091.7	694.17	0.031373000000000005	1.8919	753.63	7185.6	61.467	985.47	133.62	265.24	3.9419	0.08054800000000001	0	0.12046	0	0.24144000000000002	212.46	0	0.012626	0.038620999999999996
TCGA-YC-A9TC	BLCA_1	0	418.18	331.4	1.8463	33.233000000000004	239.55	315.25	201.71	646.65	81.697	201.71	4.1541	229.4	187.86	52.157	56.773	10946.0	27.694000000000003	3.2310000000000003	464.97	1.8463	16.155	206.8	1.8463	2913.4	57.233999999999995	123.24	1959.8	174.34	6.4619	3.6925	20.77	392.79	33.311	1.3847	402.95	2.3078	149.55	519.73	6.4619	1.8463	31.848000000000003	6248.7	401.1	20.77	428.8	130.16	147.7	872.82	199.4	52.157	11.104000000000001	768.05	98.314	5569.7	21.694000000000003	692.81	3993.0	180.47	25.386	65.081	17.54	5683.7	282.02	0.0	515.11	313.87	103.39	65.543	953.0	0.0	219.71	0.028482999999999998	188.78	27.233	102.01	114.93	1523.2	107.55	92.31299999999999	0.026022000000000003	197.78	10.155	0.0	204.01	70.158	7.3851	18119.0	54.926	35.541	327.25	539.92	0.9231	856.84	526.51	0.0	150.47	188.78	0.034381	23.595	89.08200000000001	4582.9	367.41	362.33	35.541	5.0772	4.7034	0.040149000000000004	0	0.509	0	0.019139	95.083	0	0.01564	0.037609
TCGA-YF-AA3L	BLCA_2	0	2624.5	6.2241	239.63	86.1	1.0373	5311.2	84.544	2687.8	3727.7	79.876	9175.3	18.154	18062.0	4264.0	0.5187	11579.0	0.5187	48.755	8967.9	1916.5	0.0	152.49	93.10700000000001	424.27	2057.1	318.46	483.4	61987.0	13792.0	849.59	6407.7	46.681000000000004	41.84	18416.0	148.86	9428.4	58.61	469.4	1554.5	2389.5	808.09	623.96	6771.3	2931.5	75.207	6461.6	3235.5	1013.5	6420.1	1476.7	5.8225	13539.0	22.822	5828.8	14.523	20098.0	5493.8	2628.1	33.195	21.784000000000002	18.154	3783.2	446.06	370.33	1375.0	67503.0	46.162	7100.6	3255.3	0.0	18.154	0.037613	274.9	2545.1	2468.9	29.564	1222.0	602.7	196.06	0.034173	170.61	89.212	590.77	127.08	74.17	14278.0	422.72	92.324	37.863	32.676	460.11	2395.2	6100.1	220.28	1.0373	273.34	197.61	0.034214999999999995	7.0411	393.67	4684.1	31.12	660.79	182.05	3268.7	81.95	0.02636	0	0.78477	0	0.18925	295.12	-1	0.12741	0.072917
TCGA-YF-AA3M	BLCA_1	1	215.73	63435.0	1.443	1530.3	9183.3	972.59	237.38	4578.7	1577.9	100.29	3935.8	3046.9	7221.5	1261.9	554.84	17406.0	3.6075	46.176	5524.2	231.6	458.88	215.72	32.143	4832.6	373.74	274.17	880.96	10879.0	11641.0	1419.2	6109.8	12.265999999999998	17.21	393.94	86.58	1053.4	25.253	2408.4	297.26	36.797	52.67	680.38	1330.5	2723.7	116.88	59489.0	1210.0	194.08	2440.1	287.16	8.408	4978.4	9.3795	127.71	9.3795	28859.0	1305.9	2632.8	119.05	15.152000000000001	114.72	9492.8	156.57	230.88	883.84	25046.0	166.85	303.03	1687.9	19.480999999999998	510.82	0.022259	297.98	126.98	85.859	38.24	1020.9	164.5	119.77	0.09274	785.22	7.9365	126.98	277.78	10.822000000000001	144.3	1607.5	77.20100000000001	53.391000000000005	132.76	297.56	0.0	2490.6	1378.2	0.0	921.36	414.86	0.6096	13.269	554.84	3015.9	21.645	759.74	115.44	5.0505	29.142	0.039550999999999996	0	0.70498	-1	0.71862	79.365	-1	0.16963	0.8337700000000001
TCGA-ZF-A9R0	BLCA_5	1	2746.5	299.34	1681.7	441.37	12.382	4606.0	369.26	1343.0	2558.6	611.8	12152.0	52.44	1262.9	4408.6	1.4567	13265.0	7.2833	611.07	10434.0	1840.5	0.7283	163.07	633.47	1237.4	7952.7	560.82	2082.3	28292.0	910.41	3655.5	14500.0	123.82	32.844	4502.6	210.49	4804.8	1269.5	715.95	3152.2	478.51	305.17	1951.9	29111.0	2960.7	1053.2	8045.2	2197.4	9809.9	2774.9	2475.6	4.0535	9061.2	32.775	995.63	46.613	8391.1	6429.7	1682.5	187.91	157.32	154.41	1832.5	4018.2	2197.4	2967.2	23401.0	99.184	318.28	5719.2	206.12	4112.2	0.056424	270.94	3395.5	630.01	64.093	970.14	144.21	516.39	0.027236	686.49	37.873000000000005	1032.0	51.711999999999996	124.55	12196.0	211.94	854.33	846.32	65.55	622.47	50.255	5820.8	496.64	29.862	1359.1	638.02	0.76265	8.8345	829.57	3868.2	99.053	909.69	81.57300000000001	20174.0	314.36	0.046704	0	0.41463	1	0.6028899999999999	581.21	-1	0.013238999999999999	0.34647
