LUAD	Labels	B:MUTA:COMP:TP53::	N:GEXP::CENPA:1058:	N:GEXP::TPX2:22974:	N:GEXP::MYBL2:4605:	N:GEXP::TGFBI:7045:	N:GEXP::C1orf116:79098:	N:GEXP::PPARGC1A:10891:	N:GEXP::GSTA1:2938:	N:GEXP::ARL6IP5:10550:	N:GEXP::BIRC5:332:	N:MIR::hsa-miR-375:Corrected:	N:GEXP::CTHRC1:115908:	N:GEXP::TROAP:10024:	N:GEXP::SDC1:6382:	N:MIR::hsa-miR-200b-3p:Corrected:	N:GEXP::NCAPG:64151:	N:GEXP::CEP55:55165:	N:GEXP::UBE2C:11065:	N:GEXP::C9orf152:401546:	N:GEXP::CD274:29126:	N:GEXP::ICAM1:3383:	N:GEXP::AIM2:9447:	N:GEXP::SPHK1:8877:	N:GEXP::ADAM12:8038:	N:GEXP::CST6:1474:	N:GEXP::CDCA2:157313:	N:GEXP::TNFSF13:8741:	N:GEXP::COL11A1:1301:	N:GEXP::HPGDS:27306:	N:GEXP::TGFBR2:7048:	N:GEXP::CMTM3:123920:	N:GEXP::SELENBP1:8991:	N:MIR::hsa-miR-155-5p:Corrected:	N:GEXP::CDCA5:113130:	N:GEXP::FEN1:2237:	N:GEXP::PSMC3IP:29893:	N:GEXP::IL15RA:3601:	N:GEXP::ADH1B:125:	N:GEXP::RECQL4:9401:	N:GEXP::AURKB:9212:	N:GEXP::C1QTNF7:114905:	N:GEXP::TMEM43:79188:	N:GEXP::ARHGAP20:57569:	N:GEXP::MMP28:79148:	N:GEXP::C1QTNF6:114904:	N:GEXP::PRKCQ:5588:	N:GEXP::TBX21:30009:	N:GEXP::ARHGAP11A:9824:	N:GEXP::NCAPH:23397:	N:GEXP::TACC3:10460:	N:GEXP::C7orf10:79783:	N:METH:cg23096644:SGCE:TssD777:Shore	B:MUTA:COMP:EGFR::	N:GEXP::FAS:355:	N:GEXP::ATP10A:57194:	N:MIR::hsa-miR-194-5p:Corrected:	N:GEXP::GPR110:266977:	N:GEXP::PLAU:5328:	N:GEXP::GPR116:221395:	N:MIR::hsa-miR-4746-5p:Corrected:	N:MIR::hsa-miR-582-3p:Corrected:	N:GEXP::DACT2:168002:	N:GEXP::ARHGEF19:128272:	N:MIR::hsa-miR-130b-3p:Corrected:	N:GEXP::C9orf100:84904:	N:GEXP::CDCA3:83461:	N:GEXP::CDCA8:55143:	N:GEXP::SPRED1:161742:	N:GEXP::COL8A2:1296:	N:GEXP::ITGA11:22801:	N:GEXP::AFF3:3899:	N:GEXP::CX3CL1:6376:	N:GEXP::EME1:146956:	N:METH:cg07479491:BMP6:TssU923:Island	N:METH:cg17838765:RP11-613D13.5:TssU33:Island	N:METH:cg10482024:AK4:TssU191:Island	N:GEXP::CALU:813:	N:GEXP::CLEC4A:50856:	N:MIR::hsa-miR-3065-3p:Corrected:	N:GEXP::SLC7A2:6542:	N:GEXP::TLR2:7097:	N:GEXP::GZMB:3002:	N:GEXP::KYNU:8942:	N:GEXP::SORBS2:8470:	N:GEXP::CYTH3:9265:	N:GEXP::AMICA1:120425:	N:GEXP::PFN2:5217:	N:GEXP::NKG7:4818:	N:GEXP::KIF18B:146909:	N:GEXP::TRAIP:10293:	N:METH:cg26991199:SRSF10:TssD265:Shore	N:GEXP::COL10A1:1300:	N:GEXP::CCL13:6357:	N:GEXP::SUSD2:56241:	N:GEXP::ICAM5:7087:	N:GEXP::MARCO:8685:	N:METH:cg00113951:RP11-728G15.1:TssU133:Shore	N:METH:cg05532892:PDE3B:TssD629:Island	N:GEXP::FBXO32:114907:	N:GEXP::MRC1:4360:	N:GEXP::IFT57:55081:	N:GEXP::SC65:10609:	N:GEXP::CILP2:148113:	N:MIR::hsa-miR-199a-3p:Corrected:	N:MIR::hsa-miR-145-3p:Corrected:	N:GEXP::CX3CR1:1524:	N:GEXP::SUSD3:203328:	N:GEXP::TMEM200A:114801:	B:MUTA:COMP:KEAP1::	N:METH:cg13910855:PBX2:TssD235:NA	N:GEXP::TSC22D2:9819:	N:GEXP::C7orf70:84792:	N:GEXP::GNAI2:2771:	N:GEXP::AHDC1:27245:	N:METH:cg01468868:LIF:TssD76:Island	N:GEXP::C7orf68:29923:	N:MIR::hsa-miR-4709-3p:Corrected:	N:GEXP::PPAPDC1A:196051:	N:GEXP::NAPSB:256236:	N:GEXP::NSMCE4A:54780:	N:GEXP::MAML3:55534:	N:GEXP::CERCAM:51148:	N:GEXP::GSG2:83903:	N:GEXP::KIAA1524:57650:	B:MUTA:COMP:STK11::	I:CNVR::CSPG5:10675:	I:CNVR::NAA25:80018:	I:CNVR::FAM185A:222234:	I:CNVR::SQRDL:58472:	I:CNVR::RNF130:55819:	I:CNVR::POLR2H:5437:	I:CNVR::CBLN1:869:	I:CNVR::FAM217B:63939:	I:CNVR::CCDC122:160857:	I:CNVR::CELA3B:23436:	I:CNVR::ADCY8:114:	N:GEXP::GLTPD2:388323:
TCGA-05-4420	LUAD_2	1	725.48	1804.6	2662.6	2701.0	242.97	82.04	100.71	3198.0	1763.8	101030.0	1746.2	752.04	14309.0	1327.5	448.75	1048.9	1747.6	1101.8	19.984	3429.9	19.458	442.55	312.12	346.31	161.71	1332.0	380.23	6.3108	2188.5	1129.1	608.47	99.721	1080.5	932.95	130.87	169.6	481.2	633.71	445.7	11.307	1715.0	14.199000000000002	16.04	474.1	7.6256	8.6774	332.37	493.03	983.43	21.825	0.086872	0	128.32	53.905	185.42	8.4144	1267.5	848.54	8.8295	882.43	59.69	1268.2	47.263999999999996	279.58	550.31	1086.8	1287.4	407.05	620.3	11.307	393.9	89.729	0.13223	0.014638	0.084003	10870.0	63.371	65.442	1708.7	445.18	77.57	187.75	537.21	554.04	112.54	4080.5	61.266999999999996	400.47	171.97	0.060825	584.28	42.598	1003.7	90.71799999999999	122.27	0.13884000000000002	0.056469000000000005	137.79	204.05	1278.5	2057.3	146.2	1792.9	16.101	28.662	36.024	72.837	0	0.033548	410.2	788.59	3744.4	637.39	0.68181	770.18	0.5193800000000001	35.760999999999996	46.542	647.65	139.1	6636.9	103.6	376.81	0	-1	1	1	1	-1	1	-1	1	-1	1	1	7.4678
TCGA-05-4422	LUAD_2	0	73.36399999999999	385.69	239.57	1689.2	10303.0	90.715	2005.5	3519.6	338.44	66167.0	193.61	205.78	9234.7	805.32	245.44	403.96	244.75	2897.1	54.49	2243.8	104.11	53.233000000000004	47.184	7.0015	58.143	2816.1	20.090999999999998	69.102	4176.3	500.46	9997.6	1202.9	358.6	652.97	78.08800000000001	337.29	232.88	207.0	217.05	19.178	2731.2	33.79	93.76	317.5	155.25	52.968	328.16	208.83	665.14	9.4368	0.049238	0	386.61	460.88	5507.6	2.1309	1044.8	1884.0	2.161	1354.9	874.58	290.41	15.847000000000001	185.64	146.8	188.43	880.97	214.31	126.94	28.311	299.54	63.26	0.084223	0.02732	0.057036	3084.0	89.802	18.727999999999998	3157.4	463.01	115.68	540.03	3495.0	445.97	439.27	3170.2	355.86	152.21	101.06	0.040333999999999995	189.95	52.358999999999995	306.55	119.94	28.006	0.16012	0.025637	533.03	371.99	742.16	635.31	8.5236	851.42	12.966	276.71	140.64	108.98	0	0.032636	333.33	354.34	5087.1	363.17	0.085423	312.33	2.161	0.3044	571.08	938.81	303.81	1321.8	91.02	105.02	1	0	0	0	0	0	-1	0	0	0	-1	1	1273.0
TCGA-05-4424	LUAD_1	1	159.2	3324.1	1710.2	3678.7	2075.3	78.17	1246.9	3835.1	460.65	11509.0	834.6	214.01	16983.0	707.37	333.69	384.65	541.47	284.08	42.42100000000001	4451.9	33.365	94.73299999999999	454.24	140.61	336.99	1481.5	519.07	57.674	5311.2	768.35	2517.2	249.87	489.99	683.51	73.918	234.03	2925.2	397.05	276.93	93.899	3556.7	168.73	123.45	684.94	65.777	21.449	322.69	769.78	987.61	16.206	0.1054	0	226.88	245.95	131.02	192.56	1361.3	4428.5	2.1479	59.782	348.9	1302.7	49.75899999999999	140.81	110.15	452.81	1154.4	379.41	530.98	190.18	469.97	91.006	0.14507	0.018692	0.14365999999999998	6174.0	77.693	117.77	335.08	825.55	103.91	153.0	235.46	1052.4	510.49	4177.3	104.86	158.72	256.44	0.099203	717.35	42.42100000000001	4511.4	17.636	2394.7	0.10784	0.080719	659.68	2399.9	2182.1	1419.9	1277.9	923.94	34.724000000000004	190.66	89.609	936.61	0	0.10396	713.54	495.71	9216.9	858.44	0.14729	557.2	4.2957	8.5796	440.42	223.55	417.54	1243.6	89.132	349.86	0	1	0	0	-1	1	1	-1	1	-1	-1	1	0.0
TCGA-05-4425	LUAD_1	0	94.572	781.2	364.86	9351.4	2965.3	18.467	7.2748	5762.2	477.07	64823.0	1466.7	100.73	13958.0	571.77	239.09	410.19	324.01	908.23	137.66	7366.0	454.39	354.54	141.58	386.12	69.95	1564.4	1524.9	121.43	6068.3	1061.0	2808.1	649.09	518.75	1236.2	91.90299999999999	528.26	52.602	223.28	82.26100000000001	17.907	3681.6	526.58	613.32	317.29	74.986	27.42	359.26	163.4	764.41	64.354	0.54737	0	1267.5	1705.1	518.18	716.84	2669.8	11656.0	1.4831	596.88	1.6788	327.92	13.446	88.573	38.523	273.64	1743.7	1307.8	983.21	398.43	3073.3	63.961999999999996	0.40556	0.017582	0.5233300000000001	5014.6	214.33	100.16	72.748	2425.3	149.97	331.84	1428.7	2691.1	485.73	378.85	108.56	179.07	100.17	0.095939	4333.5	244.54	7068.8	35.255	1242.3	0.10497000000000001	0.4787	353.11	878.01	1171.8	786.79	521.54	2816.8	20.763	231.67	326.81	486.29	0	0.08040599999999999	325.69	482.37	6852.8	394.52	0.14734	842.75	6.13	8.9536	457.75	575.27	489.09	1973.7	28.54	127.03	0	0	0	0	0	0	0	0	0	-1	-1	1	0.7611
TCGA-05-4426	LUAD_3	1	41.793	537.09	265.58	8972.5	11407.0	21.045	8.5958	6606.6	114.91	9411.8	558.73	93.664	13683.0	592.09	206.09	182.88	317.15	136.05	292.55	18902.0	12.449000000000002	191.13	251.35	484.03	113.23	1332.8	179.92	67.581	3853.6	2525.4	2167.6	293.83	297.89	622.45	80.836	482.25	83.29	243.35	70.545	37.644	4399.3	410.23	4588.1	309.45	67.877	14.82	364.88	144.94	491.14	64.617	0.047659	0	2537.2	739.24	122.55	2049.9	10544.0	7567.8	1.1074	144.7	0.5928	400.44	10.335999999999999	145.6	76.236	232.97	3273.2	462.69	196.81	21.934	3074.9	44.742	0.086642	0.013609	0.045708	4062.5	115.89	170.91	74.102	809.49	33.196999999999996	42.681999999999995	124.49	1077.4	182.59	1394.9	89.21799999999999	107.0	90.404	0.22574	715.23	635.2	490.55	416.15	1629.0	0.14204	0.027379	945.24	1703.5	1653.1	414.97	152.95	1403.1	11.443	161.25	119.45	152.65	0	0.023514	517.52	580.07	10538.0	1433.7	0.06678300000000001	633.12	7.0135	38.533	194.15	337.01	259.95	3029.6	26.38	111.45	0	0	-1	0	0	1	0	0	0	-1	0	0	0.3705
TCGA-05-4427	LUAD_3	1	104.94	2645.8	1136.2	3639.2	2824.9	6.0545	4.5409	5215.9	645.61	16735.0	1583.2	296.17	11509.0	359.97	604.69	1184.2	2089.3	133.2	292.63	44041.0	202.82	131.98	623.61	125.63	187.69	813.31	857.72	85.26700000000001	4543.9	1861.8	3679.1	202.52	725.02	673.56	162.56	423.81	124.12	473.26	289.1	10.595	5100.9	465.69	51.463	297.68	30.776999999999997	30.273000000000003	845.61	389.0	1297.7	13.118	0.09322799999999999	0	360.75	741.17	116.35	710.39	7670.1	4113.0	1.5884	53.806000000000004	1.5136	226.54	13.302999999999999	222.71	127.74	855.7	3498.5	675.58	524.72	20.182000000000002	1902.1	78.759	0.14068	0.019165	0.18048	6976.8	87.286	27.4	500.0	506.06	161.45	128.66	38.85	631.18	403.13	1122.1	124.62	467.71	169.53	0.05438200000000001	451.06	405.15	469.73	162.97	1480.8	0.20431	0.36236	520.18	2888.0	1466.2	627.65	41.876999999999995	810.47	15.884	56.50899999999999	43.391000000000005	143.29	0	0.053591	2092.8	336.53	9071.1	992.43	0.12903	602.42	4.9637	10.091000000000001	239.15	290.11	175.58	1642.8	91.82600000000001	489.3	0	1	0	1	0	-1	1	-1	0	0	1	0	0.0
TCGA-05-4430	LUAD_4	1	88.676	780.22	1139.4	8021.7	7187.9	36.683	537.16	4817.2	245.49	10766.0	3050.4	118.34	26038.0	425.09	166.47	400.64	617.54	538.76	70.813	21710.0	234.13	440.28	1003.2	378.63	107.18	1898.8	3170.7	194.9	4802.9	2098.2	1695.1	313.17	291.23	526.63	46.309	370.97	2009.9	170.97	97.289	64.115	4422.6	267.31	150.56	1327.6	50.398999999999994	16.268	139.39	165.55	658.37	67.943	0.03868	0	636.36	420.1	123.76	716.11	9997.3	5674.3	0.0	268.51	16.587	737.48	12.376	58.415	98.08	295.06	2377.3	1140.0	1571.6	74.322	6660.0	36.191	0.088025	0.014058000000000001	0.22021	10305.0	239.87	69.413	666.67	1043.4	257.1	189.16	226.16	1199.7	564.59	1408.6	210.53	96.65100000000001	61.244	0.04845	3247.2	598.72	4655.8	204.15	1004.1	0.12817	0.10015	501.75	2305.9	2110.1	1525.0	708.77	5423.9	60.266000000000005	279.43	118.98	315.15	0	0.029352999999999997	576.39	725.04	9320.3	668.26	0.074306	454.86	1.0762	155.98	348.64	288.04	215.31	2747.7	34.45	88.038	0	0	1	0	-1	1	1	0	1	-1	0	0	0.0
TCGA-05-4432	LUAD_2	1	145.66	1730.0	1304.6	3147.1	1937.1	975.48	226.71	2579.5	782.94	63837.0	1533.3	298.82	17850.0	519.44	534.64	704.64	952.99	248.05	58.84	11521.0	61.43600000000001	196.38	364.29	62.013000000000005	236.52	1514.8	400.35	14.133	2816.3	638.88	2280.7	386.28	620.42	838.48	187.35	255.26	336.31	526.1	613.5	21.055999999999997	1670.9	29.42	55.379	291.03	77.3	23.651999999999997	436.11	344.1	1318.4	57.687	0.048547	0	171.33	92.01	460.79	62.59	1501.4	1485.2	1.0569	627.77	1218.9	1713.3	13.739	471.72	206.52	631.96	840.78	640.61	515.72	115.95	474.47	50.88	0.080433	0.10563	0.069879	6072.7	107.3	33.819	10264.0	376.69	286.42	317.28	1335.5	715.32	348.43	3612.9	235.07	313.24	84.223	0.046092	677.24	98.06700000000001	983.56	81.05	757.72	0.15009	0.031138	198.73	790.6	701.76	1110.2	139.6	2420.7	16.381	22.498	72.685	220.36	0	0.031908	341.22	505.91	4932.5	511.11	0.11735999999999999	528.41	0.5284300000000001	25.959	175.08	415.06	221.81	2384.5	100.66	162.39	1	-1	1	0	-1	-1	0	-1	1	-1	1	1	20.003
TCGA-05-4433	LUAD_1	1	69.421	865.29	731.4	1702.5	6914.1	170.25	35.537	4178.5	215.74	36496.0	102.48	176.03	14572.0	4818.4	252.96	519.01	411.57	2199.2	56.198	3333.9	46.281000000000006	92.306	51.24	26.445999999999998	68.595	2285.2	9.9174	78.512	9897.5	567.77	3186.8	216.01	191.74	536.36	43.31399999999999	691.74	1763.6	181.82	121.49	47.934	2485.1	58.678000000000004	1647.9	123.97	84.29700000000001	44.628	676.86	190.08	763.64	1.6529	0.07746499999999999	0	692.56	275.21	17811.0	1065.3	1252.4	2409.9	2.7143	406.92	133.06	138.84	16.512	179.82	156.3	566.12	2372.7	454.55	32.231	159.5	1355.4	28.025	0.13539	0.019172	0.12969	3830.6	80.165	880.12	300.0	601.65	115.7	202.48	519.84	675.21	642.98	546.28	168.59	176.86	79.339	0.078737	65.289	119.83	1485.1	35.537	3846.3	0.11445999999999999	0.06537000000000001	163.64	3009.9	799.17	562.81	13.222999999999999	394.93	16.964000000000002	186.78	50.413000000000004	143.8	0	0.094152	679.34	318.18	8709.1	1150.4	0.13430999999999998	110.74	3.8453	0.0	591.74	394.21	406.61	168.59	41.321999999999996	109.09	0	0	-1	0	0	0	0	0	0	0	0	0	0.0
TCGA-05-4434	LUAD_3	0	184.49	1465.3	1429.3	19123.0	3424.2	44.766000000000005	264.98	4703.4	542.16	15913.0	1117.1	339.81	7380.3	420.17	560.33	650.01	859.37	366.49	260.91	5980.6	264.75	625.5	681.66	444.95	212.53	2242.5	167.99	69.41	3785.7	1218.6	3530.4	760.12	688.45	803.75	85.492	868.87	1291.4	312.46	441.56	112.14	2970.8	114.4	189.01	2910.5	148.09	57.201	510.74	391.59	1349.1	64.21	0.10676	0	780.58	569.3	228.55	902.78	7801.3	2752.7	0.60544	1085.2	98.35	784.53	8.1734	197.06	310.18	600.72	1700.4	843.54	481.57	66.923	2311.6	110.87	0.08620499999999999	0.017008000000000002	0.049808	6420.5	219.53	108.37	1914.8	1105.8	376.44	1953.0	634.18	1604.3	658.83	5040.5	233.33	435.23	120.28	0.040676	1236.3	492.2	1735.7	84.10600000000001	1575.0	0.15935	0.075499	587.61	1815.7	2131.1	909.34	96.541	3285.1	49.948	154.19	275.38	264.07	0	0.032157	662.9	521.37	8063.3	896.68	0.29461	449.02	3.3299	22.156999999999996	514.13	437.26	274.02	1632.4	102.87	311.33	0	-1	-1	0	0	0	1	0	0	0	-1	1	2.3536
TCGA-05-5423	LUAD_1	1	31.502	238.09	356.78	3545.1	17327.0	16.85	538.46	8516.5	171.87	35935.0	774.36	64.469	20533.0	368.38	164.81	183.88	386.81	356.78	49.083999999999996	13734.0	49.083999999999996	61.809	92.30799999999999	246.15	39.56	3052.4	50.55	424.91	2024.9	778.75	8435.9	349.71	202.2	408.06	24.564	293.77	1515.0	108.42	90.84299999999999	97.436	2548.7	293.04	1561.9	266.67	60.073	16.85	115.02	86.447	396.34	197.8	0.10250999999999999	1	1241.8	238.83	145.92	4435.2	1762.2	8161.9	0.88533	605.41	5.8608	737.0	22.697	49.42100000000001	53.48	131.14	5241.0	360.44	153.11	81.319	2320.9	26.989	0.11425	0.017271	0.10802	6307.7	633.7	196.95	405.13	1372.9	156.78	254.94	498.17	1525.3	1101.1	649.82	127.47	21.978	45.42100000000001	0.089061	1091.6	2750.9	7845.4	257.88	2609.5	0.097327	0.34468000000000004	296.7	3636.6	7668.9	510.62	69.597	1298.5	16.982	187.55	147.99	134.07	0	0.10592	374.36	643.96	5634.4	364.83	0.16542	602.2	5.9559	0.7326	898.9	624.18	101.1	599.27	16.117	99.348	0	0	0	1	0	1	0	1	1	-1	0	1	23.517
TCGA-05-5425	LUAD_2	1	203.62	2156.1	2608.0	4922.5	2211.5	306.0	745.48	4433.8	614.7	20236.0	903.85	462.67	8330.9	649.62	503.84	656.11	983.6	377.26	107.47	6807.1	80.882	277.24	282.24	67.873	100.11	2413.5	78.62	38.461999999999996	3139.7	480.2	3129.0	837.19	667.99	652.15	38.541	489.25	852.94	405.54	316.74	15.270999999999999	1932.1	39.593	221.72	552.6	111.99	61.652	264.71	560.52	1013.6	9.6154	0.071172	0	502.26	255.66	1439.4	127.26	1113.1	1914.0	2.1461	573.65	236.43	350.11	15.023	106.38	242.65	378.39	795.25	367.65	382.35	54.299	722.28	114.31	0.082412	0.014047	0.15757000000000002	8761.3	216.63	189.07	5408.4	604.64	889.71	1695.1	490.95	497.17	427.04	1125.6	425.34	203.05	107.47	0.078333	532.8	312.78	719.46	19.796	472.29	0.091377	0.061284000000000005	238.12	2624.4	2339.4	541.86	86.538	1666.9	29.186999999999998	22.059	100.11	121.61	0	0.066813	420.25	640.27	5732.5	388.57	0.11813	347.85	2.1461	10.747	340.5	777.15	216.06	1073.5	79.186	251.7	1	-1	1	1	-1	-1	1	0	0	-1	-1	0	109.95
TCGA-05-5428	LUAD_3	1	548.51	622.63	875.52	6439.9	3077.4	6.1042	40.985	9242.6	865.13	17299.0	4000.0	272.94	16453.0	560.28	359.43	585.13	1752.8	112.49	62.786	7904.1	69.762	253.95	173.53	3246.6	71.506	903.26	807.5	265.1	2103.3	1332.5	1742.3	148.87	550.25	307.83	94.171	117.72	469.15	365.38	345.32	24.416999999999998	3170.7	105.52	606.93	306.08	3.4881	0.872	197.08	271.2	494.44	156.09	0.086924	0	998.47	211.03	50.585	2914.3	2902.5	1540.0	1.2806	51.86600000000001	0.0	361.89	27.854	112.15	339.63	552.87	2095.5	637.45	293.87	3.4881	870.29	71.271	0.44799999999999995	0.032739	0.33559	11587.0	305.21	51.545	444.74	681.93	44.474	125.57	236.32	1319.4	161.33	6630.0	62.786	74.123	168.3	0.059848	1000.2	569.43	924.35	89.819	147.37	0.12042	0.20446	990.63	642.69	13034.0	775.23	160.45	1911.8	16.008	210.16	388.05	122.08	0	0.14872	416.83	1203.4	4361.0	404.62	0.13122	8625.2	0.48023999999999994	24.416999999999998	177.02	470.02	95.92299999999999	1405.7	25.289	427.3	0	1	0	1	-1	-1	0	-1	1	1	1	1	6.6972
TCGA-05-5429	LUAD_1	0	129.16	934.26	587.78	3076.6	5108.3	31.709	602.48	6900.2	498.93	14786.0	2159.3	238.21	22037.0	1998.3	392.62	422.27	488.79	1044.9	6.9606	740.14	14.694	246.3	178.65	162.41	146.17	2205.3	434.65	47.177	4676.7	608.66	2277.7	251.16	518.95	1034.8	49.915	478.73	278.42	111.37	255.99	59.551	1540.6	15.468	2371.2	383.6	10.054	5.4138	333.33	201.86	622.58	162.41	0.093987	0	873.94	228.15	25835.0	3682.1	1316.4	684.46	1.189	250.43	23.201999999999998	51.818000000000005	6.6769	257.44	207.56	798.14	1242.8	208.04	658.16	7.734	460.94	29.381	0.080075	0.023927	0.08333600000000001	4623.4	34.029	22.226	70.37899999999999	142.31	17.015	547.56	903.33	491.88	101.31	507.35	48.724	98.995	80.433	0.074585	3243.6	107.5	26.295	8.5073	15.468	0.081721	0.043624	782.68	225.06	829.85	322.51	83.527	2724.4	44.451	25.522	25.522	351.89	0	0.05821799999999999	695.28	617.94	4617.2	249.81	0.12854000000000002	1535.2	0.27439	57.231	79.66	402.94	297.76	857.7	50.271	267.6	0	0	0	0	0	0	1	0	0	0	-1	0	11.918
TCGA-05-5715	LUAD_4	0	60.121	673.82	184.27	3444.1	9161.8	17.958	13.274000000000001	5888.7	172.26	41191.0	1230.5	99.941	15183.0	441.75	169.76	192.86	186.61	1295.3	21.081	5329.7	251.41	235.96	634.0	266.25	85.887	1786.6	1688.8	124.93	1902.8	1036.1	3180.9	122.71	316.22	797.19	82.499	137.42	736.29	137.42	146.01	24.205	2654.7	78.079	236.58	626.98	14.835	9.3695	339.64	223.31	798.75	90.572	0.10136	0	247.51	477.85	194.0	2588.3	1712.1	3599.4	1.9867	31.32	185.83	818.27	25.36	57.138000000000005	77.29899999999999	336.52	2351.8	1004.9	1341.4	19.52	777.67	73.192	0.097962	0.016467	0.08633500000000001	5035.3	79.641	177.64	78.079	858.87	16.397000000000002	107.75	1489.0	2045.7	448.96	291.24	67.929	142.1	58.559	0.056701999999999995	2593.0	25.766	577.79	27.328000000000003	2476.7	0.22043000000000001	0.037846	282.65	1029.9	744.88	713.64	471.6	1425.3	19.517	106.19	17.177	231.12	0	0.20353	317.78	680.07	5728.7	744.1	0.10895	188.95	2.4542	41.382	840.13	233.46	230.33	1362.5	28.889	37.478	0	-1	0	0	0	0	-1	0	0	0	0	0	0.0
TCGA-35-3615	LUAD_1	0	18.843	123.78	75.374	1052.0	6722.9	178.04	2301.8	5053.3	82.891	20045.0	622.48	29.565	12120.0	688.66	84.045	74.074	63.028	1335.6	21.767	10283.0	31.514	71.014	64.977	6.8226	21.441999999999997	1716.2	118.58	90.96799999999999	2989.6	407.73	8907.7	238.23	95.19200000000001	285.9	24.555	211.18	509.1	121.18	33.463	59.778999999999996	2879.1	38.336999999999996	1078.0	373.29	179.34	12.995	66.92699999999999	25.340999999999998	341.45	60.104	0.25104	0	388.56	179.01	58.173	15.595	564.79	5869.4	1.1081	137.95	55.88	814.82	8.3104	55.143	34.743	111.11	1241.4	134.83	223.85	28.265	170.24	13.255	0.08308099999999999	0.019384000000000002	0.34954	4495.4	94.21700000000001	420.51	844.38	642.62	82.846	409.36	1438.6	470.44	232.62	976.28	87.07	11.046	50.681999999999995	0.30218	305.72	705.65	1993.2	175.76	612.41	0.10051	0.042172	175.76	848.6	1176.7	360.95	32.813	3862.1	46.538999999999994	69.851	50.032	182.91	1	0.028560000000000002	233.27	612.74	3480.2	376.54	0.07551000000000001	291.1	4.4322	5.1982	338.21	602.66	425.6	425.28	13.645	42.885	1	0	-1	0	0	1	0	0	0	0	0	0	55.276
TCGA-35-4122	LUAD_3	1	521.11	1517.1	2810.6	13577.0	1104.0	11.055	3.0151	17989.0	2032.9	6685.1	4328.6	389.95	8089.4	241.99	615.43	1704.0	4324.6	151.26	271.36	6779.9	764.82	417.91	490.95	784.42	127.64	2574.9	238.69	272.36	3108.5	3038.2	485.93	1518.9	692.46	658.79	113.92	906.03	795.98	261.81	607.54	11.055	2971.9	174.87	172.86	438.69	41.206	52.261	289.95	600.5	959.8	71.859	0.035324	0	1377.9	502.51	126.57	429.15	35148.0	912.56	1.2753	360.91	1.005	228.14	14.665999999999999	146.76	511.73	951.76	3291.5	431.16	300.5	15.578	2185.9	103.52	0.10747999999999999	0.013323	0.059348000000000005	16377.0	763.82	78.431	288.44	1336.7	806.53	1054.8	209.04	620.6	565.33	9353.8	769.35	191.46	307.54	0.041221	614.57	4079.4	325.63	13.568	2728.1	0.14490999999999998	0.03665	3183.4	2620.1	2535.7	912.06	105.03	4273.9	33.796	78.392	282.41	336.68	0	0.039741000000000005	858.79	1280.4	10585.0	238.69	0.066695	3889.4	4.7824	61.809	356.78	564.82	58.794	1229.2	52.763999999999996	431.16	0	-1	1	1	-1	-1	1	-1	0	-1	0	-1	0.0
TCGA-35-4123	LUAD_3	1	376.75	1236.5	1255.8	64233.0	1248.4	8.3431	0.8782	12949.0	1173.3	7660.4	6028.1	560.3	7633.5	891.23	581.11	944.08	5314.1	1.3173	534.39	11097.0	2075.2	1546.9	811.47	2123.1	180.03	1044.0	1501.3	201.99	4119.7	3420.7	140.08	8240.3	676.67	604.65	144.63	1147.4	68.94	272.69	448.77	13.173	3713.1	576.55	101.0	1081.5	97.48200000000001	98.79899999999999	303.42	341.63	883.49	108.02	0.037409	0	2435.7	1065.7	177.15	353.92	14654.0	473.36	1.8263	200.89	0.4391	350.85	57.528	243.26	310.93	852.31	3242.4	1287.0	899.73	11.856	4542.1	89.23100000000001	0.09862699999999999	0.066634	0.055671000000000005	9329.3	417.15	42.005	363.14	710.48	867.24	155.0	15.808	657.78	528.25	5722.5	1506.6	190.57	136.56	0.027144	1011.3	1789.4	342.5	64.54899999999999	320.11	0.13367	0.030808999999999996	997.65	2128.8	1042.4	868.56	286.3	3655.3	14.61	170.37	479.07	301.67	0	0.025101	1624.3	873.39	8870.4	665.69	0.084323	1258.9	6.392	116.36	494.88	646.81	103.63	3362.3	47.863	429.89	0	-1	0	1	-1	-1	0	-1	0	-1	0	0	1.6774
