OV	Labels	N:GEXP::FN1:2335:	N:GEXP::SPARC:6678:	N:GEXP::MARCKSL1:65108:	N:GEXP::TNFSF13B:10673:	N:GEXP::TGFBI:7045:	N:GEXP::C1orf116:79098:	N:GEXP::TGFB1I1:7041:	N:GEXP::VCAN:1462:	N:GEXP::CTHRC1:115908:	N:GEXP::C3AR1:719:	N:GEXP::CDH11:1009:	N:GEXP::IFI30:10437:	N:GEXP::STMN1:3925:	N:GEXP::COL1A1:1277:	N:GEXP::CXCL10:3627:	N:GEXP::COL3A1:1281:	N:GEXP::CTSS:1520:	N:GEXP::ARHGAP15:55843:	N:GEXP::AIM2:9447:	N:GEXP::TFEC:22797:	N:GEXP::GIMAP4:55303:	N:GEXP::GPC6:10082:	N:GEXP::TNFRSF19:55504:	N:GEXP::MARCKS:4082:	N:GEXP::LCP2:3937:	N:MIR::hsa-miR-21-5p:Corrected:	N:GEXP::SLC7A7:9056:	N:GEXP::TRAF3IP3:80342:	N:GEXP::MLLT11:10962:	N:GEXP::C10orf81:79949:	N:GEXP::PRICKLE1:144165:	N:GEXP::COL5A1:1289:	N:GEXP::SFRS13B:135295:	N:GEXP::COL1A2:1278:	N:GEXP::MMP2:4313:	N:GEXP::SLC31A2:1318:	N:GEXP::TCF7L1:83439:	N:GEXP::AEBP1:165:	N:GEXP::MMP28:79148:	N:GEXP::SRGN:5552:	N:GEXP::C1QTNF6:114904:	N:GEXP::SAMSN1:64092:	N:GEXP::EVI2A:2123:	N:GEXP::CD86:942:	N:GEXP::THBS2:7058:	N:GEXP::INHBA:3624:	N:GEXP::TNFAIP8L2:79626:	N:GEXP::RAB31:11031:	N:GEXP::PDCD1LG2:80380:	N:GEXP::WIPF1:7456:	N:GEXP::MCART6:401612:	N:MIR::hsa-miR-150-5p:Corrected:	N:GEXP::CALD1:800:	N:GEXP::FAP:2191:	N:GEXP::PLEK:5341:	N:GEXP::CD53:963:	N:GEXP::CD68:968:	N:GEXP::C21orf63:59271:	N:MIR::hsa-miR-7702:Corrected:	N:GEXP::TIMELESS:8914:	N:GEXP::HTRA1:5654:	N:GEXP::DNMT3A:1788:	N:GEXP::FBN1:2200:	N:GEXP::HAVCR2:84868:	N:GEXP::PTPRC:5788:	N:GEXP::GPR12:2835:	N:GEXP::CLEC2B:9976:	N:GEXP::AGFG2:3268:	N:GEXP::GSDMC:56169:	N:MIR::hsa-miR-29a-3p:Corrected:	N:GEXP::PTGER2:5732:	N:GEXP::SP140:11262:	N:MIR::hsa-miR-942-5p:Corrected:	N:GEXP::TYMP:1890:	N:GEXP::ANTXR1:84168:	N:GEXP::TRO:7216:	N:GEXP::FCER1G:2207:	N:GEXP::COLEC12:81035:	N:GEXP::TNFRSF14:8764:	N:GEXP::TNFRSF13C:115650:	N:GEXP::APOL3:80833:	N:GEXP::BGN:633:	N:GEXP::PTMS:5763:	N:METH:cg00497251:ANKMY1:TssU98:Shore	N:MIR::hsa-miR-152-3p:Corrected:	N:GEXP::GALNT5:11227:	N:GEXP::PROM2:150696:	N:GEXP::SPATS2:65244:	N:GEXP::SALL2:6297:	N:GEXP::CD80:941:	N:MIR::hsa-miR-361-3p:Corrected:	N:GEXP::CLEC7A:64581:	N:GEXP::SPSB4:92369:	N:MIR::hsa-miR-449c-5p:Corrected:	N:GEXP::TRPM4:54795:	N:GEXP::TMEFF1:8577:	N:METH:cg20935106:TAPBPL:TssU10:NA	N:METH:cg06537829:UBB:TssU137:Island	N:GEXP::SDS:10993:	N:GEXP::RND1:27289:	N:GEXP::C17orf104:284071:	N:GEXP::MEIS3:56917:	N:GEXP::TMEM119:338773:	N:GEXP::MURC:347273:	N:METH:cg09067967:UGDH:TssU103:Island	N:GEXP::MPP2:4355:	N:GEXP::CHSY1:22856:	I:CNVR::ADAMTS20:80070:	N:GEXP::MOBKL2C:148932:	I:CNVR::CTHRC1:115908:	I:CNVR::MIR4254:100423028:	I:CNVR::HAVCR2:84868:	N:GEXP::ANKRD33:341405:	N:GEXP::RIPK3:11035:
TCGA-24-1548	OV_1	12776.0	5737.1	12616.0	56.31	1250.2	32.53	102.08	266.92	675.85	214.1	289.93	3133.7	7711.8	11964.0	3390.1	4708.5	1656.4	25.698	28.315	75.17699999999999	183.14	19.108	1042.3	2078.5	191.7	3052.2	345.6	21.908	78.101	42.123000000000005	37.205	725.93	145.47	18043.0	652.83	117.46	287.46	1791.6	12.194	978.45	79.29899999999999	87.22399999999999	71.563	165.1	566.31	11.93	42.215	446.48	65.22399999999999	358.46	44.876999999999995	728.36	2780.9	38.57	276.69	363.71	1834.8	402.41	8.2115	3208.7	1184.0	1303.8	318.79	197.99	244.59	0.046484	55.583999999999996	822.21	0.0	11057.0	52.485	69.064	14.780999999999999	1027.2	763.45	367.44	340.53	135.93	306.83	36.671	333.94	2325.1	20748.0	0.7653399999999999	23.813000000000002	5.9871	74.664	1409.2	745.61	19.244	732.46	96.333	3.6651	0.0	232.53	792.52	0.083523	0.050147000000000004	222.79	161.64	119.49	19.35	871.82	84.04799999999999	0.15432	130.31	609.4	1	471.47	-1	0	-1	2.2703	31.499000000000002
TCGA-24-1549	OV_3	3586.4	6180.3	3611.9	70.127	1401.4	413.83	465.67	286.75	1251.2	148.15	348.13	3784.8	6855.9	18030.0	7717.5	4865.0	2457.6	28.872	250.77	64.804	223.3	25.491999999999997	43.635	2619.0	302.42	3807.4	283.3	49.95	556.07	72.61	340.63	823.86	18.53	10661.0	726.33	140.68	59.38399999999999	3061.9	11.068	954.48	257.69	88.51299999999999	70.443	137.15	259.02	9.3479	43.643	917.91	83.654	638.87	12.542	2726.2	1604.3	68.71600000000001	273.75	464.48	1741.8	607.33	15.472999999999999	1982.4	1104.2	1635.5	544.23	238.55	347.05	0.046484	48.788999999999994	1876.8	34.538000000000004	16726.0	99.60799999999999	317.54	4.8354	2291.9	1850.5	328.63	470.73	102.43	1151.3	13.450999999999999	589.85	2919.5	15407.0	0.047418	14.505999999999998	30.028000000000002	2025.3	1697.0	146.83	9.4105	762.05	100.11	0.8867700000000001	0.0	512.57	133.18	0.06611399999999999	0.07260499999999999	156.15	46.61	95.609	20.893	37.108000000000004	7.417000000000001	0.20221	36.757	766.77	0	1019.3	1	1	-1	0.62146	279.92
TCGA-24-1550	OV_4	105770.0	90924.0	15503.0	130.97	17553.0	170.89	1155.3	6422.3	6169.3	636.83	3435.5	3017.8	8342.6	125720.0	2826.6	140560.0	2307.2	32.028	60.733999999999995	145.6	563.08	283.84	1551.2	7160.3	364.55	1149.4	400.22	40.219	790.0	15.552999999999999	300.02	12346.0	251.86	95467.0	2178.0	263.52	2588.8	6994.7	14.126	3673.3	426.96	213.74	295.26	460.24	1882.7	111.23	117.07	1421.3	93.82600000000001	1646.8	35.705	391.06	7086.2	223.01	839.69	1223.1	4987.9	161.85	24.899	1409.6	3010.1	2144.0	3593.8	395.32	741.77	0.36041999999999996	415.62	335.38	41.282	4783.9	668.11	55.916000000000004	3.6616	951.45	4780.0	1451.4	994.73	3400.8	277.5	15.315999999999999	186.31	56633.0	9427.9	0.18742	15.745	50.278999999999996	659.74	1932.0	1232.9	29.614	201.02	581.07	166.25	0.0	367.64	162.37	0.15755	0.063295	163.25	42.221000000000004	29.045	69.816	1295.7	10.989	0.0057224	44.598	2885.0	-1	420.01	0	0	0	33.431999999999995	137.57
TCGA-24-1551	OV_3	12068.0	5929.6	6981.4	88.694	6865.8	1227.8	516.96	946.18	497.08	428.35	290.32	4669.3	9914.4	13347.0	1163.5	4688.1	1886.1	74.936	214.2	124.3	456.74	45.883	88.161	1431.6	552.5	3085.8	470.56	93.079	131.38	686.44	46.891999999999996	683.09	49.937	6817.1	838.55	240.45	531.22	1935.7	26.073	2953.7	135.8	199.63	225.69	439.31	389.99	12.852	145.41	1038.9	61.57	774.88	9.0303	1322.6	1722.1	61.943000000000005	864.41	1392.4	4803.2	2823.2	8.1887	1271.8	1320.0	857.43	197.89	511.23	712.94	121.88	103.72	1416.3	34.173	23937.0	97.406	113.95	4.2581	2244.7	1224.7	609.82	1318.6	343.81	1210.6	19.179000000000002	1165.5	1953.0	7400.5	0.07005700000000001	10.809000000000001	20.47	2173.0	700.0	213.74	19.562	511.63	219.91	6.1969	0.0	1030.7	305.47	0.053515999999999994	0.068098	253.97	43.31	12.257	16.592	60.278	27.605	0.17624	14.379000000000001	768.24	0	1127.9	0	0	0	0.48445	562.57
TCGA-24-1552	OV_2	8825.9	14085.0	2266.9	18.775	1433.5	288.04	292.39	422.46	1043.3	134.17	253.68	2794.6	9877.3	24917.0	131.8	11546.0	1536.5	17.037	2.5316	27.67	123.43	46.028	128.91	857.53	109.65	2621.5	144.89	11.731	51.513000000000005	640.55	292.09	2099.4	39.869	12270.0	1184.9	238.7	377.83	1908.6	20.256	741.37	222.49	63.272	56.158	90.931	862.82	50.033	28.605	1089.3	14.804	362.36	1.2294	191.29	3591.9	116.32	244.07	298.72	2268.5	607.88	1.8977	1737.4	804.02	2210.0	537.49	169.18	129.32	92.95299999999999	52.69	2036.8	4.1458	6649.3	11.169	3.3612	7.591	788.7	894.13	341.46	337.17	130.82	230.6	5.0505	386.33	3527.1	7708.2	0.06402200000000001	9.4887	21.058000000000003	1115.5	335.79	238.62	1.6071	163.21	63.69	0.041654000000000004	0.0	805.33	325.71	0.067824	0.30373	218.53	20.475	22.846	33.291	38.647	19.197	0.022698	54.71	206.0	0	1748.0	1	0	-1	0.8492700000000001	332.38
TCGA-24-1553	OV_3	10312.0	14502.0	8736.3	250.01	3302.4	2719.1	298.35	346.3	279.34	673.23	428.29	4291.0	3935.5	19558.0	2714.9	6039.3	3297.0	192.06	121.59	249.86	1258.3	51.378	183.27	3032.7	867.77	849.24	760.71	245.44	109.87	605.52	139.31	1205.6	30.627	13806.0	2337.9	330.66	650.25	3186.2	195.97	2483.6	321.77	341.7	448.2	582.99	423.42	22.701	256.44	999.46	159.0	1628.4	10.890999999999998	2302.9	4085.1	23.098000000000003	946.64	1953.0	4691.9	1373.6	13.175	958.66	1998.4	1973.2	408.09	677.29	1748.5	516.41	188.74	2201.1	21.499000000000002	8375.5	85.929	262.59	2.7448	2742.1	1097.7	709.71	1506.3	81.209	1897.7	19.761	1546.1	3129.1	16713.0	0.12247999999999999	6.5875	10.56	1966.9	384.04	900.59	30.155	276.67	318.29	1.2369	0.0	1648.3	514.15	0.088349	0.065433	157.06	19.546	3.7998	52.398	333.5	43.683	0.10818	56.841	551.53	0	694.65	1	0	0	0.0	196.44
TCGA-24-1555	OV_2	2940.6	4492.0	3892.6	29.23	1350.6	191.23	88.186	92.686	407.81	164.43	78.273	2139.2	4956.7	5106.8	545.97	1551.5	398.7	27.320999999999998	7.0469	54.66	162.07	145.72	528.32	502.02	157.54	2069.3	170.54	17.925	18.956	72.189	212.17	251.16	22.524	6684.8	733.07	76.193	179.35	406.78	194.51	507.48	142.22	61.278	53.50899999999999	110.61	97.073	1.5392	39.566	266.24	8.6042	203.54	4.0157	222.53	1952.4	5.6293	212.42	341.29	1397.3	1314.3	0.0	1040.4	1541.4	537.58	84.37299999999999	177.54	174.89	6.3562	21.677	1379.8	22.121	12492.0	133.21	18.503	8.0134	430.57	1446.3	362.72	341.73	47.291000000000004	476.76	4.5311	169.98	1896.6	6067.1	0.066554	9.2462	0.19693	3748.2	275.89	950.84	4.8038	553.54	62.805	0.48333999999999994	1.2328	770.37	109.63	0.06874	0.064876	111.11	10.97	1.9756	6.0383	30.034000000000002	8.9239	0.19804000000000002	19.546	707.05	0	303.08	1	0	0	4.3373	204.29
TCGA-24-1556	OV_3	11621.0	16089.0	7035.0	131.99	2003.4	222.4	489.66	640.72	621.06	435.78	713.74	5598.9	9998.5	35587.0	2114.0	16885.0	1942.5	66.42699999999999	56.011	203.21	611.6	92.59899999999999	546.19	1807.5	481.14	16375.0	519.39	92.001	66.39399999999999	73.582	80.911	2286.7	154.03	19515.0	2040.5	189.47	179.07	2772.8	62.309	1431.6	804.32	150.21	186.15	326.91	1644.1	60.335	106.27	818.32	90.132	830.34	17.777	1585.5	2864.1	98.07799999999999	530.57	816.9	2853.4	1009.4	2.6577	2080.2	1200.9	942.89	608.24	328.03	542.9	75.15	84.679	676.53	25.791999999999998	15732.0	69.76100000000001	96.56200000000001	13.289000000000001	1267.7	933.11	322.61	564.16	212.23	822.1	14.72	1755.1	2888.0	9337.6	0.13034	46.361999999999995	25.028000000000002	1819.0	549.45	464.92	31.289	1933.3	194.32	53.442	3.8389	773.78	323.14	0.060777	0.0489	352.48	35.98	5.8704	36.973	166.83	55.343999999999994	0.0030453000000000004	85.084	1308.3	0	438.22	1	1	1	0.0	336.8
TCGA-24-1557	OV_2	4296.8	8464.9	3646.4	56.879	1993.0	313.91	150.17	273.72	207.69	209.14	508.36	3690.0	7860.7	18576.0	1021.1	6356.5	1110.1	16.897000000000002	12.287	61.324	202.52	249.83	285.27	1310.3	214.8	954.66	269.95	36.599000000000004	37.293	187.61	90.081	1095.8	69.995	9878.2	883.44	107.26	258.45	2061.9	84.572	939.88	207.25	90.51799999999999	98.634	166.6	367.9	25.840999999999998	56.56	482.47	21.31	342.63	2.6289999999999996	121.01	1338.6	15.899000000000001	383.96	537.92	2878.2	305.38	1.7043	2086.6	1522.4	757.51	174.38	229.75	225.02	983.57	32.953	1915.9	41.563	4010.7	45.744	19.154	4.1391	867.92	407.48	1044.1	484.27	258.02	1197.1	6.1872	212.97	2587.1	7300.2	0.10045	2.9217	2.7284	2786.3	271.0	886.41	10.171	388.58	76.507	2.6555	1.4608	815.82	151.89	0.071118	0.7117399999999999	116.18	12.565999999999999	22.381999999999998	14.200999999999999	62.641000000000005	11.662	0.13849	65.336	377.72	1	887.19	1	-1	-1	1.1351	408.75
TCGA-24-1558	OV_1	5166.6	10112.0	9908.0	24.206	1562.5	1092.6	118.8	346.41	1494.4	120.85	230.48	2394.3	6706.4	18918.0	503.04	6616.1	643.35	13.13	3.1402	74.46	108.13	23.868000000000002	139.7	833.54	71.734	2999.5	292.36	15.985	413.21	8.4186	178.03	916.0	91.008	9696.4	802.58	86.194	1223.2	1656.5	34.559	650.83	126.02	49.13	71.046	81.737	370.71	13.363	30.03	1274.5	10.465	248.07	17.291	146.99	4481.6	46.685	273.5	272.36	1217.9	463.05	1.8996	3242.0	623.93	1784.6	241.49	124.55	179.35	17.977999999999998	33.033	356.33	12.482999999999999	3206.6	34.001	5.4798	4.0368	414.25	1457.5	582.03	198.7	47.229	360.22	27.839000000000002	158.18	2662.5	9876.0	0.054069000000000006	29.919	4.122	885.28	916.38	501.88	8.56	301.33	883.45	19.01	0.0	158.06	437.83	0.08419700000000001	0.055476	141.34	54.489	65.025	19.81	414.06	42.13	0.0034314999999999997	19.472	1037.6	1	330.14	1	0	-1	7.4358	127.4
TCGA-24-1560	OV_1	3113.3	11535.0	8941.9	32.703	963.14	41.43899999999999	167.24	102.98	581.38	83.455	412.84	1218.9	5483.3	13470.0	847.07	5267.7	1383.0	6.8629999999999995	5.4688	27.748	143.18	74.122	1689.3	1281.2	104.83	960.99	167.95	21.455	198.43	29.555	255.36	1140.8	20.272000000000002	29652.0	947.87	264.85	199.93	1287.5	48.946999999999996	655.53	166.61	35.407	54.025	85.322	184.94	3.9610000000000003	21.963	418.28	10.785	350.05	3.1559	200.97	2390.7	1.6827	91.28	212.52	802.77	406.67	3.5706	1615.8	1544.6	1480.5	218.68	114.77	100.89	0.41288	245.4	562.08	1.1079	5618.5	129.82	15.229000000000001	4.5907	409.05	796.63	107.35	221.26	144.75	300.33	8.7286	142.97	1854.1	7589.1	0.22745	10.712	9.1671	1386.0	1846.3	391.53	4.2038	336.65	47.434	1.9696	3.0605	776.89	436.36	0.075273	0.056322000000000004	71.916	258.29	21.005	22.535999999999998	54.324	32.395	0.0029238000000000003	93.95700000000001	823.32	1	470.55	0	1	0	1.0113	344.91
TCGA-24-1562	OV_2	34304.0	36360.0	6061.1	44.176	4125.3	859.62	547.75	2781.9	2030.4	197.81	1508.5	3174.2	4664.4	120830.0	305.08	50225.0	1424.7	64.064	3.3391	98.805	284.83	160.07	567.95	1542.6	281.29	6895.1	276.34	63.638999999999996	83.061	1123.9	286.13	8309.6	10.331	51382.0	6744.3	93.2	911.65	10645.0	114.03	543.93	481.02	93.025	235.68	169.75	3575.3	152.81	110.17	1380.3	28.629	691.48	8.325	1943.2	4652.7	398.26	347.91	589.12	2221.7	1021.0	15.854000000000001	777.6	3134.9	895.68	1161.6	271.42	425.82	138.32	101.27	1457.0	21.381999999999998	11626.0	185.39	32.578	2.5222	852.46	3174.2	282.48	600.09	414.17	1259.4	6.2579	383.68	11723.0	5178.7	0.06349199999999999	19.817999999999998	39.400999999999996	5012.7	579.47	464.8	0.0	650.74	145.5	10.987	1.081	1594.5	68.39399999999999	0.041547	0.063641	210.94	43.215	2.5048	102.16	254.66	9.0928	0.11689000000000001	31.641	1116.0	0	524.42	0	0	0	6.6108	596.26
TCGA-24-1563	OV_4	89594.0	105720.0	3500.9	66.597	10639.0	315.39	864.66	6716.4	5612.2	328.38	3426.1	3200.1	4787.1	331300.0	643.5	163240.0	1695.6	54.205	28.478	94.04700000000001	359.44	309.02	524.74	3542.2	318.59	3044.8	398.85	44.16	233.72	1013.4	700.25	17200.0	35.701	166130.0	20092.0	194.88	228.15	20241.0	149.14	2190.9	1645.4	145.24	490.52	213.08	8531.3	401.09	68.34	2398.0	72.683	853.06	6.47	506.93	7185.4	1749.1	478.21	723.96	2606.4	873.13	1.0786	959.66	4028.6	687.01	4040.2	356.68	453.04	17.399	423.37	324.43	79.942	10337.0	483.83	53.126999999999995	3.775	1243.3	6581.6	472.42	677.19	1346.2	1164.9	6.7154	714.79	15384.0	9072.6	0.06981799999999999	23.459	174.24	2288.1	570.92	345.26	16.974	491.02	151.18	28.639	0.0	540.93	137.02	0.06171	0.0858	220.26	28.421	9.8035	312.13	486.39	13.895999999999999	0.021907	57.59	1084.6	0	412.16	1	0	1	2.7129	207.74
TCGA-24-1564	OV_4	368260.0	51648.0	4701.2	155.54	13001.0	194.51	543.85	9912.6	2716.9	1040.0	5207.6	4673.2	2222.0	158890.0	1064.0	51525.0	3876.6	81.056	55.468	551.49	1005.0	234.08	530.57	3525.1	736.16	6930.5	1758.6	85.6	260.91	4.8695	510.72	10624.0	23.814	78427.0	9056.2	371.14	436.74	16069.0	165.18	2639.6	432.63	399.67	737.5	561.35	10075.0	183.26	237.05	2563.8	76.233	1730.1	7.1402	1629.7	4347.3	744.23	1360.5	2263.8	6121.3	312.24	7.7095	1008.4	2808.8	1194.9	1514.3	870.78	1908.8	4.8666	228.93	355.31	33.923	5643.3	169.1	72.83	4.0223	2068.5	3700.6	197.34	1470.1	791.07	890.88	9.6001	411.01	20772.0	4922.7	0.11688	32.514	98.836	1035.3	688.64	517.83	14.915	441.79	596.69	13.972999999999999	0.0	746.89	234.58	0.066595	0.056432	84.171	71.087	10.709000000000001	221.23	715.58	31.651	0.028419	64.709	1024.4	1	608.6	1	-1	-1	6.5237	186.92
TCGA-24-1567	OV_1	4280.9	11775.0	11698.0	8.1023	769.12	109.87	359.24	136.83	651.28	65.729	305.26	3470.5	6692.3	24245.0	70.915	7789.5	418.58	4.7112	0.49546999999999997	13.587	71.334	914.45	3776.6	1261.8	65.045	637.84	69.447	12.093	328.57	137.3	230.29	3855.4	174.79	21689.0	2999.0	261.06	1370.0	7657.5	18.205	341.71	414.42	19.878	20.247	21.046999999999997	456.55	9.0314	15.757	1104.7	3.0525	444.23	70.546	50.018	1504.8	10.953	86.238	119.74	517.03	54.978	1.2825	2709.3	2041.6	2429.9	381.01	57.605	37.711	0.046484	17.77	266.12	0.0	1857.1	8.652000000000001	6.1216	10.26	224.21	2758.4	983.95	142.42	89.54700000000001	275.71	4.0378	35.735	4322.6	14679.0	0.12304000000000001	12.825	5.9592	501.01	1248.0	1558.3	1.2335	490.78	17.230999999999998	127.58	0.0	1126.5	764.78	0.098087	0.062792	29.851	36.001	29.749000000000002	11.114	38.838	40.423	0.14085	499.62	1421.1	1	278.26	1	0	-1	5.459	187.06
TCGA-24-1603	OV_1	6183.0	15521.0	8736.3	79.505	2504.3	62.306000000000004	411.92	312.48	419.99	155.39	148.66	2466.6	11418.0	12696.0	866.62	6851.5	963.36	19.479	12.238	57.588	203.07	75.217	1066.4	1084.0	126.8	1187.0	197.65	18.268	59.691	78.919	148.39	843.97	114.57	11139.0	1613.3	57.608999999999995	258.79	1060.2	75.64399999999999	673.4	194.98	57.924	58.023	93.99799999999999	337.08	13.655999999999999	45.562	372.41	39.35	400.81	2.0944	489.85	2936.0	49.038000000000004	221.86	341.12	1408.5	412.85	2.6371	1691.8	3708.6	626.68	243.28	179.01	179.79	0.34562	127.59	1465.0	22.635	16306.0	35.577	37.449	8.5706	542.26	466.96	614.95	326.46	130.82	299.72	3.517	286.81	1805.6	6091.4	0.22745	11.208	7.4781	639.42	1006.2	789.6	7.0301	494.13	49.872	13.724	0.0	439.14	275.84	0.069874	0.058372	152.64	34.929	8.5106	15.294	32.14	26.75	0.010244	86.569	339.78	0	592.77	0	0	0	0.26584	111.18
TCGA-24-1604	OV_2	6286.9	7526.9	4827.5	86.036	1040.6	3259.4	187.18	179.4	342.72	236.08	576.94	2033.9	1857.2	17204.0	1864.7	5349.7	1646.6	34.152	24.235	87.09100000000001	313.31	385.1	640.55	798.98	217.78	1247.4	180.35	46.809	62.403	135.72	437.97	858.39	28.753	12409.0	1188.1	97.04899999999999	153.47	2116.9	166.65	725.12	105.34	78.199	98.611	164.33	407.03	10.453	54.501000000000005	418.28	24.578000000000003	470.56	6.8932	261.56	7796.5	37.132	234.05	425.04	1364.7	741.73	1.1902	382.15	2066.5	888.4	409.89	189.16	301.82	412.66	55.963	1071.0	11.267000000000001	26739.0	385.57	57.975	2.3805	1027.0	757.46	222.16	266.52	45.81	1174.5	6.205	1052.6	12465.0	8556.6	0.0531	11.307	5.7769	2651.8	298.79	573.24	12.667	421.35	140.22	0.6107899999999999	0.0	797.07	207.33	0.075035	0.06669	96.162	18.11	10.425999999999998	30.489	40.711	10.42	0.14612	15.629000000000001	733.55	0	525.98	0	0	1	3.2839	191.3
TCGA-24-1616	OV_2	15782.0	8289.6	2910.3	8.366	1163.8	789.48	260.58	352.28	302.98	83.311	399.58	1826.5	5441.3	13364.0	1011.9	3570.1	860.49	5.7636	0.7852	19.077	92.05	18.160999999999998	908.44	391.11	66.619	1198.0	225.58	7.5112	37.451	1466.3	34.537	1270.7	5.1033	16987.0	2335.8	126.77	506.72	1169.1	47.857	521.45	186.78	29.57	51.691	56.394	164.25	3.9702	23.639	512.55	25.349	154.94	3.4944	76.714	5152.0	3.8784	124.83	183.99	1074.7	932.35	0.82934	1443.0	1828.9	453.07	151.33	103.86	61.336999999999996	5.4907	28.888	1210.0	10.435	25661.0	89.32799999999999	4.9885	7.0494	287.2	834.03	365.96	262.67	206.4	607.43	1.425	367.65	7314.0	8627.9	0.17685	12.44	1.6988	4886.3	528.81	340.32	2.1378	387.3	26.473000000000003	0.8291299999999999	0.0	1006.1	90.63799999999999	0.071969	0.17753	40.46	43.446000000000005	2.8193	4.4655	14.59	3.0753	0.1572	49.693000000000005	608.91	1	437.87	1	-1	1	2.0875	329.94
TCGA-24-1842	OV_3	42789.0	28680.0	5058.1	106.2	9092.0	345.05	473.41	1994.3	1048.0	373.78	747.63	6500.7	4762.0	78539.0	2342.5	35163.0	2566.2	71.612	21.203000000000003	185.57	341.13	142.68	53.343	1792.7	682.87	5907.0	448.11	109.64	42.446000000000005	65.29899999999999	72.411	6574.3	9.6944	33343.0	4547.9	221.6	52.153999999999996	7289.3	10.693	2424.2	240.94	164.06	166.68	393.63	4282.5	172.3	120.65	1048.2	96.66799999999999	1025.1	7.2215	354.74	2510.1	304.59	619.38	1256.4	4262.6	2620.1	0.95106	1739.1	998.36	946.78	1059.9	522.12	873.15	8.7197	138.58	1248.7	7.2351	5891.2	91.994	113.35	5.3893	5291.5	1393.7	217.63	1063.1	246.22	1037.4	2.5224	1195.6	7383.1	12947.0	0.11669000000000002	16.485	38.475	409.29	252.72	442.74	22.749000000000002	414.98	196.47	3.0599	0.31701999999999997	877.45	99.64299999999999	0.070677	0.048204000000000004	556.99	83.585	15.975999999999999	61.786	149.52	23.488000000000003	0.022341	75.947	591.51	-1	476.03	1	1	-1	1.6193	496.06
TCGA-24-1843	OV_3	17439.0	12926.0	9049.4	94.995	4980.7	378.09	215.15	602.28	814.59	653.54	450.74	5811.0	11396.0	26750.0	3285.3	7022.7	2695.8	90.881	81.655	250.51	498.61	102.46	157.77	3436.8	432.07	7419.7	624.16	86.455	88.137	114.16	82.492	1229.9	203.63	12796.0	1688.9	312.91	501.94	3248.1	25.871	2298.2	156.33	215.83	408.7	377.11	703.75	18.028	207.35	1274.8	54.501000000000005	1010.7	8.2936	4507.6	1461.7	127.71	967.72	1543.2	5636.6	750.34	1.334	1854.7	2606.2	1467.5	411.89	617.08	772.79	0.37801	89.82799999999999	635.69	6.5482	11299.0	90.13	91.289	6.67	2285.9	1156.8	601.55	1548.6	255.01	564.5	23.886	363.63	3758.4	17373.0	0.09507	69.368	4.7258	376.76	610.95	291.12	19.236	1134.6	341.43	2.4287	0.0	218.14	388.24	0.062672	0.070779	353.81	82.611	241.94	36.686	304.48	18.456	0.2392	128.1	576.38	0	1666.4	0	0	-1	0.91389	209.6
TCGA-24-1844	OV_2	3515.4	17486.0	4888.6	18.012999999999998	2004.9	200.44	199.12	229.95	356.13	132.7	568.19	811.07	4630.8	25176.0	43.853	10789.0	603.2	17.475	1.2341	28.43	156.79	105.52	594.4	975.84	77.587	3250.6	135.34	12.517000000000001	49.306000000000004	336.79	324.31	1873.4	90.41799999999999	14907.0	1648.8	200.18	285.03	1532.8	82.705	400.64	219.2	33.04	58.653999999999996	65.1	253.86	5.0214	40.086999999999996	566.39	5.98	412.46	7.8951	62.809	1806.5	40.69	129.37	230.43	866.12	816.58	0.94147	921.04	1462.1	607.35	468.91	97.99700000000001	76.492	1100.1	64.374	1217.4	14.555	4968.3	242.35	9.581	3.4969	233.43	1200.7	285.12	187.02	407.08	687.72	13.827	241.73	3153.8	6956.8	0.2094	18.964000000000002	9.5917	1083.3	486.54	733.56	1.4233	665.75	43.607	7.6716	20.712	450.12	351.7	0.06946000000000001	0.36262	56.336999999999996	16.976	21.558000000000003	119.46	87.212	23.938000000000002	0.023287000000000002	25.905	398.0	-1	792.57	1	0	0	0.32073	331.45
TCGA-24-1846	OV_3	40096.0	21210.0	4610.6	89.904	6379.0	66.817	320.0	2259.8	1241.2	313.53	825.69	7819.4	3633.8	74006.0	12602.0	31376.0	2116.8	52.042	6.7157	168.09	256.58	84.97399999999999	211.82	1901.4	424.02	13689.0	462.07	43.273	99.22200000000001	367.84	90.01	5033.4	41.136	38009.0	5512.2	235.78	85.589	7179.3	30.568	2823.3	499.04	216.66	314.73	348.0	3947.5	354.13	66.153	1664.8	166.55	721.09	4.8865	372.56	3682.0	418.31	462.75	926.19	3315.0	891.81	0.63468	2278.0	1883.2	1018.9	1030.7	518.49	527.63	2.2704	317.04	307.77	78.405	9834.4	116.55	59.871	22.002	1694.5	2388.6	264.5	944.2	358.86	2187.8	10.251	1233.0	5828.3	7403.6	0.080188	53.313	37.826	1255.6	781.99	445.44	23.89	1600.9	248.08	6.7504	0.63468	495.9	36.241	0.048812	0.54818	1279.0	360.55	5.4707	63.659	394.37	11.625	0.18031	68.788	982.35	0	1017.6	1	0	0	0.68157	431.57
